@relation Protein
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute Feature20 real
@attribute Feature21 real
@attribute Feature22 real
@attribute Feature23 real
@attribute Feature24 real
@attribute Feature25 real
@attribute Feature26 real
@attribute Feature27 real
@attribute Feature28 real
@attribute Feature29 real
@attribute Feature30 real
@attribute Feature31 real
@attribute Feature32 real
@attribute Feature33 real
@attribute Feature34 real
@attribute Feature35 real
@attribute Feature36 real
@attribute Feature37 real
@attribute Feature38 real
@attribute Feature39 real
@attribute Feature40 real
@attribute Feature41 real
@attribute Feature42 real
@attribute Feature43 real
@attribute Feature44 real
@attribute Feature45 real
@attribute Feature46 real
@attribute Feature47 real
@attribute Feature48 real
@attribute Feature49 real
@attribute Feature50 real
@attribute Feature51 real
@attribute Feature52 real
@attribute Feature53 real
@attribute Feature54 real
@attribute Feature55 real
@attribute Feature56 real
@attribute Feature57 real
@attribute Feature58 real
@attribute Feature59 real
@attribute Feature60 real
@attribute Feature61 real
@attribute Feature62 real
@attribute Feature63 real
@attribute Feature64 real
@attribute Feature65 real
@attribute Feature66 real
@attribute Feature67 real
@attribute Feature68 real
@attribute Feature69 real
@attribute Feature70 real
@attribute Feature71 real
@attribute Feature72 real
@attribute Feature73 real
@attribute Feature74 real
@attribute Feature75 real
@attribute Feature76 real
@attribute Feature77 real
@attribute Feature78 real
@attribute Feature79 real
@attribute Feature80 real
@attribute Feature81 real
@attribute Feature82 real
@attribute Feature83 real
@attribute Feature84 real
@attribute Feature85 real
@attribute Feature86 real
@attribute Feature87 real
@attribute Feature88 real
@attribute Feature89 real
@attribute Feature90 real
@attribute Feature91 real
@attribute Feature92 real
@attribute Feature93 real
@attribute Feature94 real
@attribute Feature95 real
@attribute Feature96 real
@attribute Feature97 real
@attribute Feature98 real
@attribute Feature99 real
@attribute Feature100 real
@attribute Feature101 real
@attribute Feature102 real
@attribute Feature103 real
@attribute Feature104 real
@attribute Feature105 real
@attribute Feature106 real
@attribute Feature107 real
@attribute Feature108 real
@attribute Feature109 real
@attribute Feature110 real
@attribute Feature111 real
@attribute Feature112 real
@attribute Feature113 real
@attribute Feature114 real
@attribute Feature115 real
@attribute Feature116 real
@attribute Feature117 real
@attribute Feature118 real
@attribute Feature119 real
@attribute Feature120 real
@attribute Feature121 real
@attribute Feature122 real
@attribute Feature123 real
@attribute Feature124 real
@attribute Feature125 real
@attribute Feature126 real
@attribute Feature127 real
@attribute Feature128 real
@attribute Feature129 real
@attribute Feature130 real
@attribute Feature131 real
@attribute Feature132 real
@attribute Feature133 real
@attribute Feature134 real
@attribute Feature135 real
@attribute Feature136 real
@attribute Feature137 real
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27}
@data
0.050231,0.046819,0.051271,0.050551,0.050863,0.048584,0.051321,0.045518,0.049086,0.051034,0.050581,0.050464,0.052195,0.050594,0.045265,0.051982,0.051733,0.049546,0.048569,0.053794,0.051665,0.049098,0.049600,0.049048,0.048290,0.051413,0.052480,0.046129,0.052097,0.050390,0.048777,0.052593,0.052811,0.050695,0.047276,0.048670,0.048700,0.047650,0.051996,0.050622,0.050077,0.049719,0.048735,0.048667,0.043774,0.051250,0.051497,0.047334,0.049254,0.053729,0.051923,0.053340,0.052093,0.051703,0.047821,0.049913,0.050943,0.044627,0.049323,0.054277,2.975386,0.047619,0.047619,0.047619,0.104762,0.057143,0.047619,0.019048,0.057143,0.095238,0.038095,0.038095,0.076190,0.076190,0.038095,0.038095,0.009524,0.019048,0.085714,0.028571,0.028571,2.866497,105,0.342857,0.295238,1.095022,0.555556,0.000000,0.875000,0.478570,0.482391,0.991713,0.990291,3.640354,0.076763,0.997238,0.082885,0.242718,0.312042,0.454217,0.963956,0.990291,3.332123,0.158563,0.975692,0.052198,0.106796,0.371013,0.339395,0.289593,0.091286,0.040043,-0.009013,-0.036482,-0.050931,-0.060043,-0.053874,-0.025924,0.003367,0.145901,0.124767,0.095105,0.063972,0.034874,0.005050,-0.019310,-0.039673,-0.057024,0.137943,0.103906,0.071357,0.042968,0.016015,-0.009314,-0.025140,-0.029311,-0.032497 ,21
0.050990,0.048736,0.050071,0.050271,0.046285,0.051244,0.051505,0.047298,0.049950,0.050632,0.049019,0.051577,0.049309,0.051544,0.050330,0.049852,0.050494,0.046679,0.052292,0.051922,0.054855,0.049987,0.050271,0.050825,0.044371,0.051974,0.051978,0.049339,0.049585,0.049585,0.050528,0.051939,0.050689,0.049939,0.047448,0.050576,0.050016,0.047131,0.049458,0.049507,0.052596,0.050348,0.051777,0.051310,0.043764,0.053085,0.051450,0.048897,0.047228,0.050367,0.049742,0.052976,0.050871,0.049627,0.046688,0.051646,0.052561,0.043340,0.050195,0.051533,2.982193,0.095238,0.026455,0.105820,0.052910,0.063492,0.042328,0.021164,0.068783,0.079365,0.037037,0.026455,0.037037,0.068783,0.074074,0.031746,0.015873,0.026455,0.037037,0.037037,0.052910,2.877079,189,0.460317,0.137566,0.996349,0.384615,0.416667,0.416667,0.339286,0.549020,0.991726,0.994652,4.225924,-0.155898,0.994030,0.068679,0.481283,0.346334,0.434305,0.965047,0.994652,3.521480,-0.071157,0.984907,0.035806,0.096257,0.398899,0.442245,0.158856,0.107067,0.071557,0.038506,0.007842,-0.010358,-0.023867,-0.034483,-0.035392,-0.027684,0.155681,0.134079,0.113357,0.094110,0.079495,0.065784,0.052951,0.043303,0.038459,0.074180,0.059698,0.045866,0.032297,0.022809,0.013999,0.005007,-0.001049,-0.005170 ,21
0.051538,0.050378,0.047426,0.044051,0.052297,0.049388,0.047851,0.046849,0.046697,0.052321,0.050431,0.053386,0.054275,0.051994,0.046746,0.052079,0.051678,0.045680,0.050603,0.054334,0.051123,0.050398,0.050533,0.053356,0.044970,0.051955,0.055096,0.048702,0.048748,0.051051,0.049432,0.051486,0.050973,0.048537,0.046729,0.050232,0.049463,0.045373,0.050180,0.051662,0.052002,0.048663,0.051322,0.051145,0.046349,0.050405,0.051150,0.051828,0.049780,0.051433,0.049937,0.049536,0.049870,0.050116,0.048732,0.050949,0.050859,0.043780,0.048429,0.053716,2.976360,0.047059,0.047059,0.094118,0.094118,0.035294,0.082353,0.035294,0.082353,0.070588,0.047059,0.070588,0.011765,0.070588,0.047059,0.058824,0.000000,0.011765,0.047059,0.023529,0.023529,2.820265,85,0.376471,0.247059,1.080980,0.571429,0.000000,0.833333,0.435661,0.488393,0.984958,0.987952,3.400769,-0.002098,0.995187,0.092258,0.277108,0.319878,0.444314,0.968254,0.987952,3.396614,0.133674,0.974868,0.073689,0.192771,0.409350,0.353422,0.237227,0.120856,0.075054,0.028547,-0.013836,-0.043457,-0.067308,-0.079891,-0.080043,-0.068683,0.170079,0.144547,0.114584,0.083000,0.051053,0.018788,-0.013802,-0.045882,-0.076720,0.110336,0.082214,0.054299,0.029629,0.012875,0.000887,-0.006784,-0.017295,-0.028331 ,21
0.051287,0.050750,0.051346,0.048707,0.049292,0.050625,0.049706,0.048955,0.051414,0.049560,0.048901,0.052648,0.050813,0.049318,0.047754,0.051121,0.050534,0.045438,0.051310,0.050518,0.051681,0.050782,0.051147,0.052471,0.045438,0.051133,0.053706,0.048511,0.049331,0.049966,0.049272,0.051901,0.050762,0.049039,0.050097,0.051005,0.050893,0.044864,0.048134,0.049867,0.050310,0.049729,0.050064,0.050574,0.046755,0.052238,0.050998,0.050600,0.050439,0.049600,0.049308,0.050163,0.050994,0.050451,0.049494,0.050854,0.051051,0.046084,0.050337,0.049957,2.983594,0.034483,0.034483,0.091954,0.045977,0.080460,0.091954,0.045977,0.080460,0.080460,0.057471,0.034483,0.045977,0.057471,0.045977,0.057471,0.011494,0.034483,0.034483,0.000000,0.034483,2.854041,87,0.298851,0.126437,0.940753,0.500000,0.000000,1.000000,0.416655,0.596919,0.992492,0.988235,4.122183,-0.020889,0.998592,0.132462,0.352941,0.496037,0.423810,0.956378,0.988235,3.375947,-0.085514,0.974884,0.072004,0.141176,0.555446,0.273332,0.171222,0.073801,0.046765,0.022695,0.002995,-0.012352,-0.021375,-0.025572,-0.026636,-0.024962,0.101740,0.087178,0.070090,0.051575,0.033337,0.015726,-0.001059,-0.015142,-0.026158,0.033756,0.020857,0.009955,0.002934,-0.000994,-0.001281,0.001254,0.002649,0.000525 ,21
0.052106,0.049208,0.051840,0.050343,0.048011,0.051823,0.050779,0.049391,0.049221,0.048952,0.049758,0.051983,0.049463,0.049266,0.047492,0.052063,0.052124,0.045387,0.050740,0.050050,0.050609,0.049064,0.051573,0.050658,0.048565,0.051587,0.052141,0.049201,0.049371,0.048648,0.049005,0.052105,0.049308,0.050774,0.050174,0.050854,0.050666,0.046349,0.049699,0.049649,0.050481,0.050770,0.049818,0.050756,0.046395,0.050528,0.051581,0.049504,0.048984,0.049860,0.049620,0.052092,0.049823,0.049933,0.051100,0.051443,0.050546,0.046858,0.049487,0.050422,2.981803,0.045685,0.050761,0.076142,0.065990,0.065990,0.081218,0.015228,0.065990,0.065990,0.050761,0.010152,0.065990,0.096447,0.055838,0.025381,0.030457,0.030457,0.045685,0.020305,0.035533,2.882068,197,0.213198,0.192893,0.956378,0.545455,0.000000,0.800000,0.489927,0.579170,0.995618,0.994872,4.010297,-0.063036,0.998905,0.063482,0.282051,0.511546,0.438118,0.971039,0.994872,3.678691,-0.012832,0.992277,0.038476,0.158974,0.556877,0.227205,0.215918,0.090031,0.062912,0.032178,0.000970,-0.023671,-0.039027,-0.044401,-0.042475,-0.035880,0.098213,0.086056,0.071095,0.053938,0.036559,0.020252,0.006164,-0.005360,-0.013938,0.073201,0.056991,0.038748,0.021322,0.007684,-0.000905,-0.003659,-0.002560,-0.000942 ,21
0.050696,0.051054,0.047658,0.048648,0.048980,0.049169,0.049473,0.048266,0.051487,0.050795,0.050746,0.049521,0.051952,0.051045,0.049167,0.049307,0.049973,0.048075,0.053212,0.050775,0.050062,0.048863,0.050147,0.051914,0.047219,0.052724,0.051568,0.048680,0.049457,0.048910,0.050197,0.051620,0.052002,0.050168,0.051653,0.050211,0.050921,0.045239,0.049261,0.049183,0.051183,0.050384,0.050769,0.049274,0.047957,0.049741,0.051241,0.047394,0.049099,0.049662,0.050636,0.053429,0.051791,0.050101,0.048201,0.051103,0.049726,0.048120,0.051423,0.048768,2.982196,0.044643,0.044643,0.080357,0.053571,0.053571,0.071429,0.017857,0.062500,0.089286,0.062500,0.044643,0.026786,0.089286,0.026786,0.071429,0.017857,0.017857,0.008929,0.053571,0.062500,2.869341,112,0.401786,0.169643,1.030447,0.444444,0.250000,0.625000,0.384067,0.539116,0.988243,0.990909,3.625603,-0.125258,0.995978,0.078245,0.381818,0.366239,0.422018,0.956522,0.990909,3.397462,-0.053632,0.979842,0.051571,0.154545,0.472960,0.339688,0.187352,0.084282,0.056058,0.027042,0.002346,-0.017040,-0.029739,-0.034181,-0.032708,-0.025760,0.103101,0.089367,0.072252,0.052631,0.031847,0.011752,-0.005446,-0.020244,-0.033045,0.065265,0.046968,0.029112,0.016823,0.010510,0.006229,0.001982,-0.002676,-0.007606 ,21
0.050680,0.050246,0.048114,0.047820,0.047485,0.049186,0.049647,0.048106,0.052074,0.050871,0.051326,0.049973,0.052663,0.050925,0.048611,0.050141,0.049616,0.048315,0.053034,0.051166,0.049997,0.048549,0.050290,0.052518,0.045719,0.052355,0.050949,0.048893,0.051166,0.049512,0.049746,0.050311,0.052981,0.049036,0.052057,0.050708,0.050851,0.045367,0.049811,0.049185,0.052461,0.051366,0.051933,0.049874,0.044679,0.050278,0.050636,0.049020,0.051343,0.049774,0.050391,0.052975,0.049907,0.048117,0.050765,0.051017,0.048642,0.046598,0.052085,0.048139,2.979623,0.041237,0.030928,0.082474,0.041237,0.030928,0.072165,0.051546,0.061856,0.082474,0.061856,0.030928,0.030928,0.113402,0.020619,0.092784,0.020619,0.010309,0.030928,0.051546,0.041237,2.857937,97,0.247423,0.164948,0.955241,0.666667,0.000000,0.600000,0.458763,0.581187,0.994220,0.989474,3.733343,-0.011870,0.998459,0.143546,0.400000,0.502949,0.421053,0.971277,0.989474,3.568528,-0.169605,0.982447,0.102868,0.252632,0.554193,0.265904,0.179903,0.117662,0.086600,0.053386,0.025887,0.012319,0.008411,0.008512,0.012742,0.016836,0.120709,0.107335,0.090592,0.074599,0.058330,0.042450,0.026177,0.009240,-0.007150,0.065600,0.045212,0.024765,0.007822,0.000840,-0.001106,-0.005238,-0.009471,-0.014396 ,21
0.051284,0.050090,0.048636,0.048522,0.046784,0.050385,0.051391,0.047889,0.052454,0.049806,0.052141,0.050004,0.050242,0.051199,0.050459,0.049676,0.049755,0.045818,0.053229,0.050235,0.048325,0.049331,0.050032,0.052971,0.045862,0.052485,0.051465,0.048865,0.051384,0.049945,0.049598,0.051223,0.052177,0.050933,0.050009,0.048977,0.049974,0.046581,0.050740,0.049123,0.052884,0.050445,0.050301,0.052922,0.045134,0.050606,0.051246,0.047326,0.050145,0.050299,0.049973,0.051458,0.052550,0.049316,0.046602,0.050351,0.049903,0.047905,0.051477,0.049159,2.976374,0.053191,0.053191,0.106383,0.063830,0.063830,0.063830,0.042553,0.042553,0.053191,0.063830,0.031915,0.042553,0.063830,0.021277,0.095745,0.010638,0.000000,0.031915,0.042553,0.053191,2.852858,94,0.382979,0.117021,0.965205,0.428571,0.166667,0.833333,0.367063,0.552078,0.987451,0.989130,3.531923,-0.200472,0.999567,0.092311,0.402174,0.426942,0.410893,0.954651,0.989130,3.165241,0.043912,0.975000,0.057684,0.163043,0.476909,0.354433,0.168657,0.103385,0.065257,0.025700,-0.006621,-0.026490,-0.037764,-0.035538,-0.021460,-0.009318,0.133309,0.112521,0.089078,0.063285,0.034787,0.004331,-0.018593,-0.034154,-0.047007,0.060906,0.042608,0.023266,0.008438,0.001814,-0.000726,-0.003074,-0.006022,-0.010053 ,21
0.051308,0.050735,0.050687,0.050047,0.046557,0.050261,0.050635,0.049305,0.048628,0.051368,0.049226,0.051834,0.050998,0.049779,0.049038,0.051212,0.051799,0.044319,0.049915,0.052349,0.052590,0.049420,0.050370,0.050451,0.048357,0.050024,0.050622,0.050071,0.050542,0.051750,0.050001,0.049846,0.050581,0.049295,0.047112,0.051396,0.051212,0.044955,0.049439,0.051967,0.053073,0.050853,0.049513,0.051141,0.047972,0.050686,0.052216,0.049557,0.047918,0.052170,0.050917,0.051710,0.050879,0.047427,0.048356,0.052436,0.051811,0.042310,0.046462,0.052593,2.980973,0.090674,0.025907,0.093264,0.080311,0.038860,0.075130,0.015544,0.080311,0.059585,0.051813,0.018135,0.041451,0.049223,0.031088,0.072539,0.023316,0.038860,0.064767,0.033679,0.015544,2.866612,386,0.357513,0.243523,1.078321,0.629630,0.076923,0.576923,0.443046,0.488237,0.995014,0.997396,4.091315,-0.039112,0.998663,0.031716,0.145833,0.344087,0.448569,0.971806,0.997396,3.748157,-0.015573,0.994816,0.021173,0.080729,0.400490,0.346841,0.252669,0.098162,0.065130,0.031695,0.003134,-0.018592,-0.028173,-0.029155,-0.023736,-0.017059,0.146480,0.132058,0.115678,0.097554,0.078144,0.058853,0.040711,0.025080,0.011416,0.097660,0.072830,0.047687,0.027164,0.013570,0.009726,0.012379,0.017409,0.021561 ,22
0.052158,0.049583,0.051398,0.051062,0.049630,0.049962,0.050487,0.051435,0.049451,0.049861,0.047640,0.050156,0.050408,0.048652,0.051300,0.051974,0.051391,0.044238,0.048036,0.051178,0.048575,0.049877,0.050709,0.051464,0.046267,0.051709,0.052347,0.048405,0.051279,0.050619,0.050652,0.050041,0.050941,0.049442,0.046979,0.050129,0.049517,0.048066,0.052201,0.050782,0.052150,0.048157,0.049658,0.047731,0.050950,0.050784,0.051057,0.046789,0.050144,0.049942,0.050684,0.048878,0.051323,0.050048,0.050269,0.052247,0.051853,0.045631,0.050890,0.050813,2.980352,0.068493,0.034247,0.068493,0.082192,0.034247,0.075342,0.034247,0.068493,0.041096,0.034247,0.061644,0.041096,0.089041,0.034247,0.041096,0.027397,0.027397,0.061644,0.041096,0.034247,2.925090,146,0.267123,0.191781,1.001641,0.636364,0.000000,0.700000,0.462754,0.573718,0.990350,0.993056,3.961865,-0.282217,0.994921,0.064577,0.333333,0.465390,0.419678,0.956492,0.993056,3.437273,-0.172316,0.972460,0.047371,0.187500,0.494837,0.252424,0.252739,0.084628,0.057395,0.032028,0.010800,-0.003386,-0.008511,-0.005390,0.000158,0.005315,0.104922,0.095059,0.082863,0.068234,0.053051,0.038118,0.024520,0.012607,0.002016,0.060660,0.036193,0.011504,-0.006975,-0.015816,-0.015010,-0.006998,0.002285,0.008863 ,22
0.050498,0.050124,0.049689,0.049654,0.050527,0.050177,0.050912,0.048125,0.050435,0.052511,0.050757,0.050423,0.050660,0.049039,0.046596,0.051932,0.052423,0.044301,0.050055,0.051162,0.049558,0.049070,0.051237,0.051001,0.049091,0.051401,0.052667,0.047551,0.051484,0.049729,0.049400,0.050797,0.050816,0.048791,0.050261,0.051986,0.050872,0.045405,0.049496,0.049387,0.051191,0.051284,0.049739,0.048336,0.048138,0.050961,0.050592,0.048499,0.051166,0.050660,0.049385,0.051361,0.051295,0.048603,0.048470,0.052692,0.051667,0.045976,0.049617,0.050368,2.979066,0.044248,0.053097,0.057522,0.079646,0.039823,0.070796,0.030973,0.101770,0.057522,0.044248,0.035398,0.022124,0.057522,0.030973,0.061947,0.035398,0.061947,0.048673,0.026549,0.039823,2.926995,226,0.318584,0.150442,0.985512,0.533333,0.214286,0.500000,0.415946,0.572269,0.994193,0.995536,4.095103,0.011090,0.999160,0.050760,0.272321,0.457312,0.411395,0.966618,0.995536,3.472189,0.001350,0.987640,0.027879,0.107143,0.458882,0.338936,0.202182,0.094878,0.063170,0.032296,0.004447,-0.014477,-0.023806,-0.026040,-0.022546,-0.014598,0.131547,0.112919,0.092605,0.071185,0.050247,0.030904,0.015702,0.005499,-0.000156,0.065330,0.044604,0.023098,0.005138,-0.004024,-0.004002,0.001521,0.007899,0.012847 ,22
0.053527,0.049294,0.049021,0.049937,0.048418,0.051337,0.050191,0.051227,0.050145,0.052374,0.050201,0.049222,0.049373,0.048210,0.045870,0.052620,0.052329,0.046363,0.047771,0.052568,0.052075,0.051096,0.049023,0.049072,0.046419,0.050960,0.050443,0.047540,0.050636,0.049709,0.051482,0.050524,0.050005,0.049244,0.049331,0.050624,0.050756,0.050586,0.050400,0.050075,0.053622,0.047695,0.049995,0.049171,0.049917,0.049582,0.049250,0.051864,0.049851,0.050191,0.050781,0.048079,0.051279,0.048306,0.048945,0.052693,0.052019,0.048268,0.047969,0.050523,2.978567,0.068000,0.052000,0.076000,0.060000,0.028000,0.096000,0.036000,0.084000,0.020000,0.056000,0.004000,0.044000,0.076000,0.048000,0.076000,0.020000,0.044000,0.024000,0.056000,0.032000,2.867405,250,0.292000,0.216000,1.039432,0.555556,0.235294,0.411765,0.462121,0.544077,0.993699,0.995968,4.182663,-0.088821,0.997960,0.053346,0.306452,0.423991,0.417690,0.974126,0.995968,3.493272,-0.059338,0.991636,0.028529,0.129032,0.457599,0.303858,0.238542,0.099593,0.067338,0.034799,0.005738,-0.013094,-0.022966,-0.024129,-0.016864,-0.007235,0.125995,0.108504,0.089015,0.069757,0.053023,0.037966,0.026158,0.018366,0.016019,0.082924,0.063216,0.041042,0.021691,0.010465,0.008214,0.012336,0.020891,0.029833 ,22
0.053717,0.047811,0.049879,0.049179,0.047946,0.049522,0.049381,0.051742,0.049755,0.050226,0.050624,0.048347,0.051636,0.049723,0.047957,0.051812,0.053267,0.046260,0.049831,0.051387,0.053592,0.049901,0.049636,0.049266,0.048240,0.050090,0.049847,0.051237,0.051054,0.050475,0.051168,0.048766,0.051131,0.050078,0.048260,0.051455,0.050667,0.045415,0.049274,0.050448,0.054908,0.052030,0.049287,0.048880,0.047324,0.052270,0.051403,0.047894,0.049361,0.049468,0.050236,0.051302,0.050543,0.047702,0.048486,0.050852,0.050935,0.046862,0.050068,0.050192,2.979582,0.097561,0.028455,0.069106,0.069106,0.044715,0.101626,0.052846,0.056911,0.024390,0.040650,0.036585,0.044715,0.065041,0.028455,0.093496,0.012195,0.032520,0.024390,0.052846,0.024390,2.870502,246,0.418699,0.138211,0.998704,0.562500,0.133333,0.600000,0.360201,0.531235,0.995174,0.995902,4.239818,-0.126807,0.997968,0.050050,0.180328,0.382150,0.425386,0.975498,0.995902,3.526473,-0.045024,0.988502,0.027857,0.110656,0.423800,0.408865,0.167335,0.101245,0.074340,0.047782,0.025040,0.006060,-0.005046,-0.007422,-0.003549,0.001298,0.155192,0.140831,0.124505,0.106348,0.085289,0.064067,0.046432,0.031164,0.017823,0.054960,0.040025,0.023782,0.010944,0.002696,-0.000607,-0.001634,-0.000481,0.000368 ,22
0.051709,0.053101,0.051733,0.049930,0.044458,0.053592,0.053198,0.046552,0.049889,0.049220,0.050035,0.052619,0.052422,0.047211,0.047702,0.051481,0.052032,0.044870,0.048403,0.049843,0.051354,0.049040,0.049420,0.050567,0.045577,0.050081,0.049681,0.049325,0.050014,0.049685,0.049347,0.048395,0.049510,0.050466,0.049682,0.051524,0.051482,0.049999,0.053581,0.051271,0.053278,0.053007,0.049914,0.050933,0.044525,0.051181,0.050947,0.049662,0.050786,0.050233,0.050687,0.050811,0.050244,0.048666,0.048120,0.050454,0.051042,0.046169,0.048675,0.050668,2.982234,0.090323,0.006452,0.077419,0.038710,0.025806,0.051613,0.025806,0.064516,0.019355,0.058065,0.038710,0.058065,0.077419,0.038710,0.148387,0.019355,0.012903,0.032258,0.083871,0.032258,2.793934,155,0.270968,0.258065,1.058000,0.692308,0.000000,0.583333,0.494343,0.547386,0.990259,0.993464,4.063276,-0.064407,0.993244,0.065797,0.450980,0.405541,0.408755,0.955607,0.993464,3.424027,-0.004468,0.982117,0.035518,0.111111,0.455889,0.283874,0.260238,0.088671,0.051120,0.011198,-0.018463,-0.027835,-0.023035,-0.009106,0.003434,0.011493,0.129674,0.115570,0.099262,0.080727,0.061722,0.043261,0.025203,0.009076,0.000078,0.081103,0.052859,0.021595,-0.001127,-0.009157,-0.007176,-0.000862,0.004066,0.004033 ,22
0.054009,0.049608,0.050169,0.049135,0.046427,0.049921,0.051603,0.053165,0.048916,0.049907,0.048279,0.050716,0.049105,0.049257,0.046390,0.051977,0.052422,0.046742,0.051101,0.051150,0.051726,0.050266,0.050150,0.049017,0.047849,0.050958,0.050359,0.047637,0.049909,0.051913,0.051405,0.051511,0.050217,0.047739,0.047997,0.051984,0.051314,0.047594,0.049353,0.051103,0.052512,0.050682,0.050572,0.050193,0.046113,0.053468,0.053168,0.047925,0.051359,0.051457,0.048943,0.052610,0.048714,0.047843,0.049351,0.050105,0.049743,0.046309,0.048421,0.050512,2.979803,0.051613,0.012903,0.045161,0.070968,0.006452,0.103226,0.058065,0.070968,0.045161,0.045161,0.019355,0.051613,0.058065,0.070968,0.064516,0.025806,0.051613,0.032258,0.077419,0.038710,2.877732,155,0.367742,0.187097,1.041755,0.555556,0.125000,0.625000,0.409678,0.494238,0.994954,0.993464,3.912242,-0.118637,0.999478,0.071509,0.300654,0.381796,0.425439,0.971902,0.993464,3.520519,-0.006312,0.988276,0.049010,0.111111,0.426559,0.340035,0.233406,0.119230,0.085211,0.051258,0.020505,-0.003131,-0.017390,-0.025740,-0.029761,-0.031850,0.157090,0.141481,0.123218,0.102451,0.080410,0.058084,0.035808,0.014188,-0.006730,0.102406,0.080348,0.056195,0.033751,0.014795,0.002906,-0.002880,-0.005353,-0.006753 ,22
0.052261,0.050415,0.049623,0.049225,0.045294,0.050301,0.051234,0.052009,0.048896,0.049889,0.047552,0.050943,0.047082,0.048388,0.049876,0.052289,0.052746,0.050594,0.050115,0.051267,0.053843,0.049128,0.051499,0.048481,0.047445,0.051547,0.051312,0.046806,0.050055,0.051014,0.050726,0.050694,0.050340,0.046838,0.046954,0.052491,0.053048,0.047037,0.048719,0.052023,0.053157,0.051580,0.050154,0.049023,0.046555,0.052789,0.052215,0.046617,0.051043,0.051813,0.051106,0.052679,0.051571,0.047878,0.045587,0.049737,0.049412,0.047819,0.048294,0.050972,2.978532,0.051471,0.036765,0.058824,0.066176,0.014706,0.088235,0.051471,0.073529,0.036765,0.051471,0.000000,0.058824,0.073529,0.058824,0.058824,0.022059,0.051471,0.022059,0.095588,0.029412,2.856515,136,0.375000,0.220588,1.067343,0.555556,0.125000,0.625000,0.423713,0.480417,0.988087,0.992537,3.859153,-0.302544,0.992525,0.068783,0.253731,0.347578,0.432162,0.965723,0.992537,3.490888,-0.101633,0.982862,0.049905,0.126866,0.406568,0.360484,0.232948,0.119297,0.077567,0.034605,-0.001702,-0.026998,-0.037034,-0.036897,-0.030683,-0.025408,0.173468,0.154890,0.131981,0.108043,0.082781,0.058442,0.035370,0.014625,-0.003335,0.106092,0.079966,0.052193,0.026733,0.007355,-0.003154,-0.005793,-0.004316,-0.003293 ,22
0.052424,0.048692,0.048993,0.051997,0.048768,0.050599,0.051920,0.047684,0.049373,0.051719,0.051153,0.048948,0.049195,0.049861,0.047455,0.050137,0.052933,0.045312,0.050006,0.052832,0.051765,0.048928,0.050390,0.050751,0.047642,0.049541,0.050177,0.047622,0.050183,0.051994,0.051969,0.050918,0.051014,0.051823,0.047943,0.049293,0.049857,0.047371,0.050385,0.050433,0.052231,0.051388,0.049332,0.051513,0.045553,0.051484,0.051616,0.047079,0.051383,0.049415,0.052321,0.051959,0.050651,0.048827,0.046975,0.050841,0.050616,0.046358,0.051378,0.049081,2.981324,0.077720,0.020725,0.113990,0.062176,0.031088,0.051813,0.056995,0.088083,0.031088,0.103627,0.010363,0.036269,0.082902,0.046632,0.056995,0.000000,0.036269,0.010363,0.025907,0.056995,2.786403,193,0.419689,0.139896,1.000704,0.416667,0.363636,0.454545,0.360185,0.532874,0.996794,0.994764,3.906905,-0.107834,0.998242,0.059874,0.497382,0.378559,0.423147,0.968091,0.994764,3.523841,0.029936,0.989711,0.037569,0.109948,0.410556,0.422213,0.167231,0.104703,0.074134,0.042793,0.015418,-0.005432,-0.021608,-0.033617,-0.038763,-0.039406,0.151655,0.131487,0.107948,0.081823,0.055001,0.028307,0.004819,-0.013476,-0.025946,0.067158,0.052763,0.036534,0.022701,0.013517,0.008685,0.006254,0.005445,0.005593 ,22
